mask,gmedian,rmedian,bmedian,gmean,rmean,bmean,gstd,rstd,bstd,gq25,gq75,rq25,rq75,bq25,bq75,cdmean,cdstd,isconvex,area,aspect_ratio_wh_s,extent_s,solidity,aspect_ratio_wh,extent,orien_rre,orien_ell,ed,ratio_ell,perimeter,is_cen_inside,is_mce_inside,leftm,rightm,topm,bottomm,label,Nr,label_group
75,94.5,115.5,87.0,91.90789473684211,109.74342105263158,86.53289473684211,20.766038590105765,24.116629093277414,21.087511196502156,83.0,105.0,96.0,127.0,75.0,101.25,17.38943975714558,7.392054697572443,0,131.0,1.0714285714285714,0.6238095238095238,0.9527272727272728,1.4130436492217604,0.7448161716755222,14.03624439239502,124.92839050292969,12.914889870235298,1.6101265156746267,45.79898953437805,1.0,1.0,549,563,442,455,o,999000582529521,other
76,79.0,82.0,100.0,84.12785388127854,86.22374429223744,103.99543378995433,23.549851921639775,23.197192844033722,23.861567600924086,67.5,101.0,70.0,102.5,85.5,119.0,15.729826956382759,5.920344069987282,0,191.0,1.9166666666666667,0.6920289855072463,0.9182692307692307,0.5,0.7892561983471075,90.0,89.96174621582031,15.594510349620345,2.2392237488920697,59.79898953437805,1.0,1.0,555,577,343,354,o,999000582529521,other
77,24.0,34.0,27.0,26.071022727272727,36.48863636363637,29.40909090909091,13.098970339459088,16.59853109477258,13.052460899661416,17.0,32.0,26.0,45.25,21.0,35.0,9.457013637357045,5.515691036334198,0,304.0,1.9565217391304348,0.293719806763285,0.8798842257597684,0.17409766450041608,0.7914892085143861,68.5522689819336,68.59782409667969,19.67396303746374,7.852134039565608,109.740114569664,1.0,1.0,151,195,387,409,o,999000582529521,other
78,111.0,106.0,119.0,109.39393939393939,107.13131313131314,117.37373737373737,25.100934902230712,27.523964384648576,24.641914632169073,98.5,125.5,93.0,123.0,104.0,132.0,9.932631201074193,4.964799565928588,0,81.5,0.7142857142857143,0.5821428571428572,0.9261363636363636,1.399999936025583,0.7276785833127281,63.43495178222656,162.19873046875,10.186708148166206,1.5493178314795277,37.55634891986847,1.0,1.0,187,196,404,417,o,999000582529521,other
79,25.0,26.5,49.0,30.25735294117647,32.88970588235294,56.044117647058826,23.31813114406691,24.666800978273006,29.247389940627187,10.0,49.25,12.0,52.0,31.75,76.5,20.239859795715653,7.581261532895782,0,114.0,1.4285714285714286,0.40714285714285714,0.9421487603305785,0.335260122660458,0.7100859499919838,55.304847717285156,53.454620361328125,12.047792665040703,4.091690415800733,51.11269772052765,1.0,1.0,252,271,423,436,o,999000582529521,other
80,35.0,41.0,37.0,35.7551867219917,41.67219917012448,38.190871369294605,9.793417218507404,11.360392674536712,9.847218769681973,31.0,40.0,34.0,47.0,32.0,42.0,6.166238495699617,3.2078168993130887,0,209.0,0.8636363636363636,0.5,0.81640625,0.5395683076023849,0.5568880132238029,34.69515609741211,40.638206481933594,16.312788383647018,2.0344364333461424,68.62741649150848,1.0,1.0,545,563,335,356,o,999000582529521,other
81,168.0,178.0,209.0,167.52631578947367,177.71345029239765,208.45029239766083,42.25269509926839,39.67550830727328,33.25168311137145,135.0,206.0,147.5,212.0,185.0,233.0,30.41309882654108,12.777086760401797,0,148.0,0.7368421052631579,0.556390977443609,0.9107692307692308,0.7179487067325148,0.6776557091023213,26.56505012512207,5.018726348876953,13.727325035155395,1.5156385494289748,51.455843448638916,1.0,1.0,406,419,257,275,o,999000582529521,other
82,7.0,9.0,14.0,9.82832618025751,9.892703862660944,15.025751072961373,7.579941071036605,6.8966364870891566,6.732741565309457,6.0,11.0,6.0,13.0,11.0,17.0,5.429986514101931,1.661719670994097,0,206.0,0.6363636363636364,0.6688311688311688,0.9471264367816092,1.6153846329911778,0.816177155080099,74.05460357666016,174.39239501953125,16.195287778099022,1.727270248790903,58.627416491508484,1.0,1.0,0,13,514,535,o,999000582529521,other
83,22.0,24.0,36.0,25.136752136752136,25.94017094017094,39.12820512820513,14.052956000691358,16.382339145195818,14.418968075704269,17.0,28.0,15.0,31.0,30.0,41.0,11.930230924163155,3.9992969908382032,0,99.0,1.2727272727272727,0.6428571428571429,0.9611650485436893,0.7692307692307693,0.7615384615384615,90.0,72.80547332763672,11.227230955528665,1.6741328213684394,38.97056245803833,1.0,1.0,103,116,463,473,o,999000582529521,other
84,164.0,181.0,172.5,147.04379562043795,163.54014598540147,157.3905109489051,64.29237148253858,59.84353255197972,62.054873742627045,87.0,205.0,107.0,218.0,104.75,211.75,13.104040430544037,6.745057688914454,0,226.5,0.2222222222222222,0.5033333333333333,0.8694817658349329,6.0634917118353515,0.6894010558443504,83.2901611328125,174.2249755859375,16.982012745328934,6.394878010260305,98.38477599620819,1.0,1.0,200,209,147,191,o,999000582529521,other
1,255.0,255.0,255.0,254.74507227332458,254.64744531189612,254.7330524851202,1.4112383749944595,1.5652314867581318,1.3759997597188864,255.0,255.0,255.0,255.0,255.0,255.0,0.28089822498201655,1.0775699488687416,0,25506.5,0.9952380952380953,0.5811460469355206,0.8260278187088104,1.0048076923076923,0.586733989694516,90.0,11.727790832519531,180.21066685351184,1.9071566293402435,814.6000660657883,1.0,1.0,0,208,0,209,s,999000582529522,sky
2,83.0,87.0,86.0,83.79571623465212,87.36906775807185,85.49290586630286,22.396523024491966,23.043984792171273,22.038174322782766,70.0,100.0,73.0,105.0,73.0,101.0,3.068953069769017,1.5605302007418471,0,110953.0,1.5504322766570606,0.5943295158715705,0.9208634884801806,1.5520231213872833,0.597157188835427,0.0,106.68799591064453,375.85867983458957,1.9033420649573498,1811.234622836113,1.0,1.0,0,537,293,639,r,999000582529522,infrastructure
3,27.0,16.0,21.0,27.707883282282765,15.71844268902144,21.097049814605835,9.517479143064842,8.148842677035352,9.512835928275665,21.0,34.0,10.0,21.0,15.0,26.0,9.016756619489144,2.412518448314655,0,12205.5,0.9803921568627451,0.5318300653594771,0.9669637551990493,2.3393739566855607,0.7958199734062079,43.91907501220703,135.1105499267578,124.6616431115242,2.410693212329133,483.08534812927246,1.0,1.0,449,598,461,613,p,999000582529522,vegetation
4,79.0,82.0,85.0,83.30745433048419,78.2303080151227,94.04347541627139,50.86689351126762,47.86072751542585,56.83547740116633,41.0,121.0,38.0,108.0,48.0,139.0,15.778281648025272,14.214682380629698,0,212902.0,0.9230769230769231,0.738105143459389,0.9285373166875648,1.083495145631068,0.7408636948881233,90.0,106.2350845336914,520.6488697319967,1.8922277627670159,2310.0285593271255,1.0,1.0,124,639,0,558,b,999000582529522,building
6,27.0,22.0,81.0,27.961121623946326,24.067091002924478,77.41338379494238,6.097651553007748,7.841517187112347,10.148049421448807,26.0,30.0,20.0,26.0,75.0,84.0,42.145659319993875,7.785100186171386,0,5579.5,0.28444444444444444,0.3874652777777778,0.9478467680285398,0.13046213668674703,0.8180670985892479,14.435976028442383,13.652093887329102,84.28546754838487,10.614460674275172,510.14927542209625,1.0,1.0,576,639,322,546,o,999000582529522,other
7,37.0,18.0,28.0,38.568479467258605,20.022863485016646,30.238845726970034,18.42084860976118,15.185399882877476,17.376135304920723,25.0,50.0,8.0,29.0,17.0,41.0,13.436028556841533,5.316956738735151,0,4372.5,0.48214285714285715,0.7229662698412699,0.9441805225653207,2.1174241852176277,0.7481272499659128,84.2894058227539,179.51242065429688,74.61393910895269,2.4127115295550796,293.237587928772,1.0,1.0,298,351,352,463,p,999000582529522,vegetation
8,87.0,95.0,90.0,96.97223935842072,115.8266502159161,95.64713140037014,42.2924204599327,54.350090328907825,38.54609520267715,64.0,133.0,71.0,167.0,66.0,126.0,19.763912171012493,15.122617300673856,0,1536.0,0.5205479452054794,0.5537130497476568,0.8629213483146068,0.5324469352080876,0.5830710875328806,11.560131072998047,173.2891387939453,44.223251132330944,2.019901302168555,190.3675309419632,1.0,1.0,20,57,310,382,h,999000582529522,other
9,38.0,18.0,28.0,39.8351610692255,19.572652501713502,30.01507882111035,18.93784893180619,15.561900735875449,17.97267113294913,26.0,51.0,7.0,29.0,17.0,41.0,14.487082110767188,5.371629542124265,0,2821.0,0.8307692307692308,0.8037037037037037,0.9543301759133965,1.2105263233953871,0.8361008526919625,85.91438293457031,179.16229248046875,59.93170075759484,1.315324769406869,212.71067667007446,1.0,1.0,298,351,399,463,p,999000582529522,vegetation
10,13.0,11.0,14.0,13.968333133036895,11.561170532387933,14.540499939911069,6.094271581568161,6.333243755695492,6.293903379275577,11.0,15.0,8.0,13.0,12.0,16.0,2.4754683641184396,1.977359973413127,0,16419.0,0.8192771084337349,0.727276754075124,0.968558282208589,0.8800570943795372,0.8088308130321439,8.880660057067871,168.52847290039062,144.58672167597769,1.2357506230106892,535.0193322896957,1.0,1.0,348,483,334,499,o,999000582529522,other
11,35.0,20.0,26.0,39.29176334106729,23.8207656612529,30.970417633410673,22.011601073284556,17.948521654336208,20.481748585401725,21.0,54.0,11.0,34.0,16.0,43.0,11.555931414024274,5.848193033810423,0,1652.0,0.7321428571428571,0.7195121951219512,0.9607444024425705,0.7006473132881638,0.7531709657037479,5.194429397583008,8.722285270690918,45.86274880447626,1.4159462203248137,161.88224935531616,1.0,1.0,223,263,364,419,p,999000582529522,vegetation
12,133.0,168.0,124.0,127.77792041078305,162.39152759948652,118.27856225930681,36.58841227773103,38.112454106239355,35.14526158749668,112.5,148.0,146.0,187.0,104.0,138.0,32.98793017664992,7.931087801643625,0,728.0,1.5833333333333333,0.7982456140350878,0.9485342019543974,0.6216216216216216,0.8554641598119859,90.0,86.23371124267578,30.445334430207833,1.774117891930729,110.76955187320709,1.0,1.0,20,57,319,342,o,999000582529522,other
13,61.0,49.0,80.0,60.17629580719709,49.0366457576758,79.46120831957742,15.290192374377744,16.195069255215127,17.53090646274733,51.0,70.0,40.0,58.0,68.0,92.0,22.21621599384138,10.844499397653294,0,2915.5,0.8055555555555556,0.6981561302681992,0.8905009163103238,0.8581213234765995,0.7351417491761898,3.814074993133545,114.74494934082031,60.9272508215771,1.3923291352078515,245.2964632511139,1.0,1.0,214,271,311,382,o,999000582529522,other
14,63.0,78.0,64.0,71.45867393278837,90.61307901907357,69.43823796548592,31.9064448952372,40.27762614308575,30.6324205109449,46.0,90.0,60.0,114.0,46.0,91.0,21.44801810150137,11.544111216304433,0,2072.5,0.48863636363636365,0.547700845665962,0.7960437872095256,0.4695259162257954,0.5722957099016186,7.594643592834473,2.972060441970825,51.36914401139681,2.0849494262861357,287.23758828639984,1.0,1.0,156,198,338,425,h,999000582529522,other
15,35.0,19.0,30.0,36.72889710412816,21.014787430683917,31.51694393099199,17.07857082633099,14.430098898538574,16.42408710149883,24.0,48.0,10.0,29.0,19.0,41.0,11.910962748931315,4.963368325293961,0,1551.0,0.8076923076923077,0.7101648351648352,0.9565217391304348,1.174142306099743,0.7540954191731218,83.6598129272461,9.971981048583984,44.43866035204299,1.387279465597168,159.3969682455063,1.0,1.0,303,344,350,401,p,999000582529522,vegetation
16,98.0,112.0,98.0,98.1737400530504,115.79708222811671,98.90583554376659,28.005547007697103,27.31940832196415,28.136893343214652,79.0,110.0,100.0,124.0,80.0,110.75,14.451714991231826,7.9835326283952055,0,690.0,0.4745762711864407,0.41767554479418884,0.8863198458574181,0.36465209857201736,0.5437060747617448,8.61564826965332,19.1224422454834,29.640095915284455,3.4421783099225793,145.88224935531616,1.0,1.0,123,150,90,148,o,999000582529522,other
17,14.0,12.0,15.0,16.50666285153695,14.24717952910399,17.246362001308043,8.215238601091148,8.677018129207596,8.681868675440858,12.0,19.0,9.0,16.0,13.0,20.0,2.7360234193987947,2.557600002214322,0,24068.0,1.3864734299516908,0.40512380279082294,0.716533440509683,1.4978497928852537,0.4392321083798416,4.0141754150390625,105.83042907714844,175.0552180390116,1.8110209143407776,915.7300088405609,1.0,-1.0,212,498,295,501,o,999000582529522,other
18,156.5,158.0,200.0,158.440332326284,164.27114803625378,197.81495468277944,53.14520300940347,55.13265832050581,33.4920929467334,113.75,206.25,118.0,210.0,175.75,226.0,32.89074735188276,23.38939490500623,0,1259.5,0.8301886792452831,0.5400943396226415,0.9455705705705706,1.3060605628933852,0.6669205024383953,41.4964714050293,149.9208984375,40.04553915973585,1.2509512786839325,153.09545242786407,1.0,1.0,84,127,193,245,o,999000582529522,other
19,67.0,72.0,69.0,64.94152046783626,70.19005847953217,67.26900584795321,17.154682446839995,17.719603427013123,18.28696300566953,51.0,77.0,58.0,82.0,52.0,80.0,4.453362257541903,2.530500355561138,0,627.5,0.825,0.4753787878787879,0.8344414893617021,1.2119700911356373,0.5039035476133302,87.70938873291016,153.69602966308594,28.265841829340843,2.1997358990823788,124.66904652118683,1.0,1.0,22,54,341,380,o,999000582529522,other
20,47.0,47.0,48.0,45.5244094488189,44.99527559055118,46.885039370078744,5.50738539985971,7.466775313712551,6.079086114752445,43.0,49.0,41.0,50.0,44.0,51.0,2.3822562867750707,1.1507953987296995,0,585.0,1.7826086956521738,0.6203605514316013,0.9427880741337631,0.55,0.6647727272727273,90.0,165.26162719726562,27.29185104880338,5.285449810445482,109.59797883033752,1.0,1.0,549,589,617,639,o,999000582529522,other
21,60.0,48.0,79.0,59.2875837855091,48.350781998084905,78.07213533354613,16.47375425699628,16.980278929195464,19.345001337199054,50.0,70.0,39.0,58.0,67.0,92.0,21.713891976154702,11.050976815029637,0,3007.5,0.7662337662337663,0.6620074840413823,0.8559840614771596,0.7734793108428972,0.6863145051727927,1.005086064338684,117.72251892089844,61.88107894010093,1.6225172603994724,262.1248903274536,1.0,1.0,214,272,311,387,o,999000582529522,other
22,67.0,70.0,71.0,66.65811965811966,69.34371184371184,70.2020757020757,9.549707594771323,10.24389660842239,10.239742565308614,60.0,73.0,62.0,77.0,63.0,78.0,2.8542962285222258,1.2274508924948693,0,1550.5,1.32,0.46984848484848485,0.9488984088127295,2.1329533721654372,0.5067726965975485,37.69424057006836,0.0,44.43149687003432,2.249176396197514,197.4385985136032,1.0,1.0,472,537,590,639,o,999000582529522,other
23,6.0,4.0,16.0,7.285027637587119,5.470319634703197,16.683008892093248,3.92374923155914,4.5530488047704845,5.060624743040652,5.0,8.0,3.0,6.0,13.0,19.0,8.651861305043397,4.801638694679062,0,3961.5,0.21025641025641026,0.4954971857410882,0.9389665797582365,4.8500001621246644,0.5105027549959553,90.0,0.0,71.02069034069119,1.561103127265207,426.4091613292694,1.0,1.0,599,639,389,583,o,999000582529522,other
24,89.0,103.0,88.0,99.74562427071179,112.63010501750291,99.49358226371062,43.9054695015121,49.730378565463894,45.21792447619839,67.0,123.0,76.0,143.0,67.0,124.0,20.744674601812996,6.40309207121983,0,793.0,0.4262295081967213,0.5,0.8624252311038608,0.4039087440185135,0.5416098269982127,11.309932708740234,7.071835041046143,31.775445850136926,2.597645011334304,145.88224947452545,1.0,1.0,144,169,316,376,h,999000582529522,other
25,44.0,34.0,59.0,43.56551724137931,33.11724137931034,55.94655172413793,12.47069048947112,11.948165894901228,12.838744104403634,38.0,50.0,27.0,41.0,50.0,64.0,16.5241926260353,4.954206445633481,0,537.5,1.0666666666666667,0.5598958333333334,0.936411149825784,1.2747252564551441,0.6619458092662303,33.6900634765625,110.51319122314453,26.160394784772457,1.2460535371658061,99.1543276309967,1.0,1.0,272,303,395,424,o,999000582529522,other
26,30.0,26.0,23.0,36.36484098939929,30.25530035335689,30.021201413427562,20.571651921610545,17.982255147083347,21.354807867347002,22.0,44.0,18.0,37.0,16.0,36.0,7.528436154774196,3.5185741461938442,0,1060.0,0.3968253968253968,0.6730158730158731,0.9036658141517476,2.5833333333333335,0.7123655913978495,90.0,170.8360137939453,36.73736405104852,2.4407084103450334,156.9116872549057,1.0,1.0,187,211,314,376,p,999000582529522,vegetation
27,33.5,26.0,27.0,40.96291560102302,31.618925831202045,34.73529411764706,22.963663183242094,20.584503641101218,24.310339171685676,24.0,52.0,18.0,40.0,18.0,45.0,7.605093163964026,3.245651625192771,0,730.5,0.5853658536585366,0.7423780487804879,0.9517915309446254,0.5668202355675188,0.7991682308845616,2.12109637260437,177.1919403076172,30.497565270510307,1.5053324453836336,112.18376553058624,1.0,1.0,187,210,314,354,p,999000582529522,vegetation
28,200.0,205.0,200.0,184.80671855796805,190.17738631708318,186.43039737812373,60.573589745094225,57.96700028790521,57.53685894311541,135.0,240.0,143.0,244.0,141.0,239.0,9.049031967981612,8.551078702437987,0,11960.0,0.520618556701031,0.6103909360008166,0.9209563777769222,1.93,0.6196891191709845,90.0,123.30083465576172,123.40155977552531,2.716482010269634,551.7888849973679,1.0,1.0,0,100,102,295,b,999000582529522,building
29,24.0,26.0,23.0,25.084745762711865,26.853107344632768,23.80225988700565,6.1803080818201,6.790314134900095,6.278867388619637,21.0,27.0,23.0,30.0,20.0,26.0,2.883993809805386,1.2053317079113495,0,317.5,1.45,0.5474137931034483,0.900709219858156,1.6494846099715916,0.6239529648188625,5.19442892074585,111.6810531616211,20.106057680545288,1.8104077679603947,81.35533845424652,1.0,1.0,309,337,461,480,o,999000582529522,other
30,55.0,76.0,42.0,57.21286370597244,79.13169984686064,44.701378254211335,17.528773629925535,18.643535878032427,17.576469058456997,44.0,67.0,66.0,91.0,32.0,55.0,24.797199457865172,7.072538297872665,0,649.5,0.625,0.6495,0.8933975240715268,1.625,0.6939102564102564,90.0,23.831899642944336,28.757070162057335,1.705283758121006,117.01219260692596,1.0,1.0,169,193,378,417,o,999000582529522,other
31,200.0,206.0,200.0,185.1075684115375,190.53299367244637,186.964499958912,60.27245246382915,57.56144537514477,57.079932697383214,135.0,240.0,143.0,244.0,142.0,239.0,9.230751359075597,8.89838857896614,0,11906.5,0.5255102040816326,0.5897810580542897,0.8965737951807229,1.911764705882353,0.5986173956762192,90.0,124.22803497314453,123.1252477739201,2.496495214749174,590.1736614704132,1.0,1.0,0,102,102,297,b,999000582529522,building
32,126.0,128.0,185.0,127.91731266149871,130.47286821705427,186.1886304909561,41.27056230141349,40.07056002431485,33.66214682892636,96.0,157.5,100.5,156.0,170.0,207.0,46.928842315302745,14.067171333748895,0,354.0,1.2173913043478262,0.5496894409937888,0.9291338582677166,0.7789116927014693,0.7624096505216748,48.36646270751953,64.16801452636719,21.23032733700184,1.4532254460816516,78.08326005935669,1.0,1.0,91,118,242,264,o,999000582529522,other
33,78.0,99.0,67.0,77.71549295774648,96.5718309859155,66.45352112676056,18.554393943649778,20.33888375555892,16.939493241051757,65.0,91.0,84.5,111.0,54.0,79.0,21.588559904708614,6.144564873523519,0,315.0,0.5757575757575758,0.5023923444976076,0.8502024291497976,0.5796178616198231,0.573248508038894,11.309932708740234,11.20592975616455,20.026743534373637,2.3905560259453997,87.11269783973694,1.0,1.0,148,166,342,374,o,999000582529522,other
34,51.0,52.0,57.0,57.86294416243655,56.41624365482234,64.61928934010152,21.167365396510014,19.786149596096493,24.23305276261062,42.0,70.0,41.0,66.0,46.0,80.0,7.99931076788086,5.3995232443187104,0,172.0,1.4,0.546031746031746,0.9502762430939227,2.18181800558012,0.8143939654750548,26.56505012512207,115.67173767089844,14.798554040663838,2.2736404761893367,56.28427064418793,1.0,1.0,543,563,490,504,o,999000582529522,other
35,44.0,44.0,48.0,52.57420249653259,52.88488210818308,55.36754507628294,28.920290286314717,28.77136051964088,28.79112208466861,31.0,63.0,31.0,65.0,34.0,67.0,4.367295346012789,3.081008289816104,0,669.0,1.131578947368421,0.4094247246022032,0.9557142857142857,3.068182185169086,0.7039140267046613,36.86989974975586,128.44544982910156,29.185565874723483,3.203276595355812,125.1959582567215,1.0,1.0,589,631,548,585,o,999000582529522,other
36,47.0,32.0,68.5,44.78646144650329,32.17453676031082,65.16049013747758,23.32167353079973,22.65964199921459,26.690035307151685,26.0,63.0,12.0,49.0,47.0,84.0,23.99295766296347,12.611900680299293,0,6488.0,1.6506024096385543,0.5705742678744173,0.7908337396392003,2.0093872584975436,0.6599049192135019,9.950627326965332,100.57014465332031,90.88882310956467,1.9978033538064803,449.9066346883774,1.0,1.0,213,349,310,392,o,999000582529522,other
37,31.0,12.0,64.0,30.022801302931597,14.196525515743756,61.841476655808904,19.957678380880285,12.62932788320025,26.39701179893028,12.0,41.0,4.0,21.0,44.0,75.0,34.91886247797685,14.60181618859898,0,846.0,0.27941176470588236,0.6547987616099071,0.9266155531215772,0.240635618984281,0.7700297786662686,4.39870548248291,6.1756391525268555,32.82012575914278,4.760823478501673,157.11269772052765,1.0,1.0,294,312,325,392,o,999000582529522,other
38,107.0,112.0,114.0,112.87828996653847,115.39999001148679,122.73011037307097,44.24349454779935,40.46741677456608,48.60179236888404,82.0,145.0,86.0,147.0,90.0,156.0,13.07390970609191,7.551664520628234,0,19680.5,0.34397163120567376,0.719474299919573,0.8861098604232328,0.3339881557268143,0.7467539695192371,1.116010308265686,3.3584659099578857,158.29715998766488,3.172567148689315,771.2274823188782,1.0,1.0,112,208,50,331,b,999000582529522,building
39,214.0,225.5,225.0,201.65669014084506,213.15140845070422,213.71302816901408,35.44714510488942,34.830853321253684,30.698276767010803,183.0,229.0,193.75,241.0,193.0,239.0,11.494158828129146,5.26898919205964,0,525.0,0.7777777777777778,0.5208333333333334,0.9358288770053476,1.024390203786463,0.6097560896583759,45.0,28.8045654296875,25.854414729132053,1.8656985409931441,100.5685418844223,1.0,1.0,84,111,192,227,o,999000582529522,other
40,48.0,59.0,56.0,53.80775444264943,64.34733441033926,60.11308562197092,18.75219417548984,20.20078227110883,19.73491874270166,42.0,63.0,51.0,75.0,48.0,69.0,10.449364537043772,5.38659557581996,0,428.0,0.34146341463414637,0.7456445993031359,0.9437706725468578,3.1165048226991576,0.8299173198879877,87.61405944824219,178.7718048095703,23.34408972623798,3.2309250195269845,97.4558435678482,1.0,1.0,164,177,349,389,o,999000582529522,other
41,188.5,197.5,179.5,182.30555555555554,190.69444444444446,174.37037037037038,54.98534456820244,53.65578881015082,53.21933869350442,145.75,229.0,154.75,237.25,140.75,222.25,12.125611786597899,5.042758703718429,0,189.0,1.5384615384615385,0.7269230769230769,0.949748743718593,0.631578947368421,0.8289473684210527,90.0,106.7483901977539,15.512648837479231,1.5850966412568759,56.14213538169861,1.0,1.0,100,119,281,293,v,999000582529522,means_of_transportation
42,132.5,177.0,157.5,141.27586206896552,192.24137931034483,169.9655172413793,54.758023535352486,44.375478761799094,51.823295759273655,94.25,198.5,154.0,241.0,125.0,221.0,36.49737623187593,10.567197647433886,0,42.0,0.7142857142857143,0.3,0.8571428571428571,4.045454470773988,0.7293156818857637,59.03623962402344,149.43045043945312,7.312732791431452,5.061155934866623,35.79898953437805,1.0,1.0,201,210,0,13,o,999000582529522,other
43,76.0,64.0,95.0,77.61576354679804,68.60098522167488,98.54679802955665,19.030961234281893,21.948964516904063,20.21269968766274,63.0,89.5,52.0,83.5,84.0,109.5,22.06708444990909,5.483167911910311,0,178.0,0.9047619047619048,0.44611528822055135,0.905852417302799,2.0666665587707342,0.7655914382105031,45.0,141.1168670654297,15.054455784347004,2.6987070251589054,59.597978830337524,1.0,1.0,153,171,316,336,o,999000582529522,other
44,249.0,252.0,245.0,232.0060120240481,234.92384769539078,229.0420841683367,37.46536094139216,35.86087306325052,37.457687985824975,233.0,254.0,237.5,255.0,226.0,251.0,5.330944826216188,3.304901908564964,0,431.5,5.25,0.5707671957671958,0.8952282157676349,6.659090768506737,0.7326292028978454,4.085616588592529,95.00253295898438,23.43934434990072,7.932126885337591,139.2132030725479,1.0,1.0,0,62,267,278,o,999000582529522,other
45,21.0,20.0,19.0,24.098445595854923,20.32383419689119,20.83937823834197,9.809092095564614,8.585220570372048,9.356226134989477,18.0,27.75,15.0,25.0,15.0,25.0,4.290043420353503,2.6151578857774127,0,351.0,1.3,0.675,0.9372496662216289,0.624691370471234,0.7570489547830924,70.34617614746094,70.01542663574219,21.14017691983778,1.7690382990287503,76.28427064418793,1.0,1.0,232,257,400,419,o,999000582529522,other
46,8.0,5.0,9.0,10.407786885245901,7.989754098360656,12.206967213114755,10.534277618241731,10.22642718911578,10.77129004172014,5.0,12.0,2.0,10.0,6.0,15.0,3.9545849149235783,2.900782108187973,0,449.0,1.3333333333333333,0.5846354166666666,0.9238683127572016,0.5274056161738208,0.7136142610893474,75.37911987304688,66.53939819335938,23.90992587997897,2.397653548409783,92.76955187320709,1.0,1.0,261,292,383,406,o,999000582529522,other
47,27.0,13.0,50.0,31.90122199592668,17.185336048879837,54.10692464358452,16.776274906209718,14.364978800045884,20.11291376996755,20.0,44.0,7.0,24.0,39.0,68.0,26.688359389345933,9.304878305176992,0,905.0,0.7058823529411765,0.4929193899782135,0.688212927756654,0.7352471215080683,0.5322663096414956,4.39870548248291,159.92437744140625,33.94527637220416,1.4818801652008162,166.08326077461243,1.0,-1.0,314,349,328,378,o,999000582529522,other
48,126.0,127.0,192.0,129.09355246523387,130.89380530973452,187.22629582806573,42.111751231749665,39.161455153209474,31.596749921814972,99.0,157.0,100.0,152.0,166.0,210.0,47.49651992210845,19.34358156479789,0,742.0,1.3333333333333333,0.5110192837465565,0.9070904645476773,0.5516506138163623,0.794778650770349,61.189208984375,62.10581970214844,30.736683981742253,2.0578019076677316,119.19595801830292,1.0,1.0,84,127,213,245,o,999000582529522,other
49,149.0,154.0,150.0,140.5211267605634,146.8225352112676,141.3887323943662,26.506049883386083,24.91709180452725,26.808573094271956,123.0,160.0,130.0,161.5,126.0,159.0,6.585708048373369,3.6986609325644437,0,315.0,1.736842105263158,0.5023923444976076,0.9459459459459459,0.5625,0.546875,90.0,0.0,20.026743534373637,1.3716754085969538,87.11269760131836,1.0,1.0,373,405,0,18,o,999000582529522,other
50,11.0,11.0,11.0,15.838393731635652,15.809010773751224,15.81913157035586,11.379871297457882,11.365464112960169,11.377042122625681,8.0,20.0,8.0,20.0,8.0,20.0,0.2073772819731291,0.6823828189746953,0,2966.0,1.2602739726027397,0.44163192376414534,0.9438345266507557,3.3613652803395118,0.8106586737879017,30.17351722717285,119.85403442382812,61.452652421880806,3.890413643565041,271.7644990682602,1.0,1.0,357,448,435,507,o,999000582529522,other
51,25.0,31.0,20.0,25.695652173913043,32.18012422360248,20.62111801242236,8.739176786750164,11.938188735948495,8.582767727000324,20.0,30.0,25.0,37.0,15.0,25.0,9.101198760422514,5.3800166020944244,0,138.0,0.9333333333333333,0.6571428571428571,0.9261744966442953,1.0769230769230769,0.7582417582417582,90.0,48.24147415161133,13.255453865237978,1.4034676214597945,48.14213538169861,1.0,1.0,199,212,364,378,o,999000582529522,other
52,35.0,19.0,27.0,37.65997566909976,20.5727899432279,29.95823195458232,18.148441600360933,14.865801888113486,16.969364336650703,24.0,49.0,9.0,29.0,18.0,40.0,12.697540217242421,5.840387937305292,0,4789.5,0.4263565891472868,0.6750528541226216,0.9328983248928711,2.3847655839929454,0.6990968855744448,83.9909896850586,179.2799835205078,78.09084965288227,2.5414988071529185,321.1787129640579,1.0,1.0,297,351,351,479,p,999000582529522,vegetation
53,150.0,148.0,197.0,152.33182076006807,157.23085649461146,195.26432217810552,51.957184284596565,53.56073858487787,33.99830520170386,110.0,196.0,114.0,202.0,173.0,223.0,35.53278667410099,22.386606537940768,0,1679.5,0.6438356164383562,0.48950743223549986,0.8516734279918864,1.1792911888318818,0.5811579793913034,40.81508255004883,172.3539581298828,46.242900161891946,1.6813672373947066,202.6934312582016,1.0,1.0,81,127,192,264,o,999000582529522,other
1,255.0,255.0,255.0,254.74950495049504,254.65043316831682,254.69694719471948,1.8162948955676943,2.0205059067708517,1.963715559644981,255.0,255.0,255.0,255.0,255.0,255.0,0.23443002671837374,0.9255160540548166,0,47988.5,0.972318339100346,0.5909258825992193,0.8956169573453524,1.0285714285714285,0.5950954861111111,90.0,0.0,247.1858731653639,7.1254254880461785,1095.737149477005,1.0,1.0,359,639,0,288,s,999000582529523,sky
